run_id,controller,scenario,metric,value,higher_is_better
seed_102,FLC,steady_state_efficiency_probe,cvar_abs_err,1305.497610710838,False
seed_102,FLC,steady_state_efficiency_probe,effort_l1,0.1868233002789005,False
seed_102,FLC,steady_state_efficiency_probe,effort_l2,0.1292327032817001,False
seed_102,FLC,steady_state_efficiency_probe,glfi,0.8475489292683385,True
seed_102,FLC,steady_state_efficiency_probe,iae_abs_err,183.52059894677387,False
seed_102,FLC,steady_state_efficiency_probe,itae_abs_err,57.354813490869226,False
seed_102,FLC,steady_state_efficiency_probe,jerk_l2,3.5578245289440225,False
seed_102,FLC,steady_state_efficiency_probe,log_decrement,,False
seed_102,FLC,steady_state_efficiency_probe,max_delta_temp_over_limit_C,0.0,False
seed_102,FLC,steady_state_efficiency_probe,max_freq_deviation_hz,1.0438995361328125,False
seed_102,FLC,steady_state_efficiency_probe,max_rocof_hz_s,7.744026184082024,False
seed_102,FLC,steady_state_efficiency_probe,overshoot_pct,1.9876298034497992,False
seed_102,FLC,steady_state_efficiency_probe,reversal_count,0.0,False
seed_102,FLC,steady_state_efficiency_probe,rmse_error,626.8418259748704,False
seed_102,FLC,steady_state_efficiency_probe,safety_margin_min,-0.0438995361328125,True
seed_102,FLC,steady_state_efficiency_probe,saturation_events,0.0,False
seed_102,FLC,steady_state_efficiency_probe,settling_time_s,,False
seed_102,FLC,steady_state_efficiency_probe,spectral_error_power,0.0,False
seed_102,FLC,steady_state_efficiency_probe,stability_flag,1.0,True
seed_102,FLC,steady_state_efficiency_probe,time_above_temp_limit_s,0.0,False
seed_102,FLC,steady_state_efficiency_probe,time_in_saturation_s,0.0,False
seed_102,FLC,steady_state_efficiency_probe,time_out_of_band_s,0.02,False
seed_102,FLC,steady_state_efficiency_probe,total_time_unsafe_s,0.02,False
seed_102,FLC,steady_state_efficiency_probe,worst_tail_abs_err,1305.497610710838,False
seed_102,FLC,sudden_load_increase_5pct,abs_err_p50,321.1324150181945,False
seed_102,FLC,sudden_load_increase_5pct,abs_err_p90,1103.6638607993702,False
seed_102,FLC,sudden_load_increase_5pct,abs_err_p95,1206.1786341205566,False
seed_102,FLC,sudden_load_increase_5pct,arrhenius_exposure,4.6432850870115777e-14,False
seed_102,FLC,sudden_load_increase_5pct,bandwidth_proxy_hz,,True
seed_102,FLC,sudden_load_increase_5pct,coherence_lowmid,,True
seed_102,FLC,sudden_load_increase_5pct,cvar_abs_err,1305.497610710838,False
seed_102,FLC,sudden_load_increase_5pct,effort_l1,0.1868233002789005,False
seed_102,FLC,sudden_load_increase_5pct,effort_l2,0.1292327032817001,False
seed_102,FLC,sudden_load_increase_5pct,glfi,0.8475489292683385,True
seed_102,FLC,sudden_load_increase_5pct,iae_abs_err,183.52059894677387,False
seed_102,FLC,sudden_load_increase_5pct,itae_abs_err,57.354813490869226,False
seed_102,FLC,sudden_load_increase_5pct,jerk_l2,3.5578245289440225,False
seed_102,FLC,sudden_load_increase_5pct,log_decrement,,False
seed_102,FLC,sudden_load_increase_5pct,max_delta_temp_over_limit_C,0.0,False
seed_102,FLC,sudden_load_increase_5pct,max_freq_deviation_hz,1.0438995361328125,False
seed_102,FLC,sudden_load_increase_5pct,max_rocof_hz_s,7.744026184082024,False
seed_102,FLC,sudden_load_increase_5pct,overshoot_pct,1.9876298034497992,False
seed_102,FLC,sudden_load_increase_5pct,reversal_count,0.0,False
seed_102,FLC,sudden_load_increase_5pct,rmse_error,626.8418259748704,False
seed_102,FLC,sudden_load_increase_5pct,safety_margin_min,-0.0438995361328125,True
seed_102,FLC,sudden_load_increase_5pct,saturation_events,0.0,False
seed_102,FLC,sudden_load_increase_5pct,settling_time_s,,False
seed_102,FLC,sudden_load_increase_5pct,spectral_error_power,0.0,False
seed_102,FLC,sudden_load_increase_5pct,stability_flag,1.0,True
seed_102,FLC,sudden_load_increase_5pct,time_above_temp_limit_s,0.0,False
seed_102,FLC,sudden_load_increase_5pct,time_in_saturation_s,0.0,False
seed_102,FLC,sudden_load_increase_5pct,time_out_of_band_s,0.02,False
seed_102,FLC,sudden_load_increase_5pct,total_time_unsafe_s,0.02,False
seed_102,FLC,sudden_load_increase_5pct,worst_tail_abs_err,1305.497610710838,False
seed_102,PID,actuator_saturation_challenge,abs_err_p50,383.5121289881136,False
seed_102,PID,actuator_saturation_challenge,abs_err_p90,793.4979472067962,False
seed_102,PID,actuator_saturation_challenge,abs_err_p95,847.3725344708306,False
seed_102,PID,actuator_saturation_challenge,arrhenius_exposure,4.6432850870115777e-14,False
seed_102,PID,actuator_saturation_challenge,bandwidth_proxy_hz,,True
seed_102,PID,actuator_saturation_challenge,coherence_lowmid,,True
seed_102,PID,actuator_saturation_challenge,cvar_abs_err,900.6927443032364,False
seed_102,PID,actuator_saturation_challenge,effort_l1,0.3799999999999992,False
seed_102,PID,actuator_saturation_challenge,effort_l2,0.3799999999999992,False
seed_102,PID,actuator_saturation_challenge,glfi,0.8615687001585711,True
seed_102,PID,actuator_saturation_challenge,iae_abs_err,174.97301006057054,False
seed_102,PID,actuator_saturation_challenge,itae_abs_err,47.779567598066194,False
seed_102,PID,actuator_saturation_challenge,jerk_l2,50.0,False
seed_102,PID,actuator_saturation_challenge,log_decrement,,False
seed_102,PID,actuator_saturation_challenge,max_delta_temp_over_limit_C,0.0,False
seed_102,PID,actuator_saturation_challenge,max_freq_deviation_hz,1.036640167236328,False
seed_102,PID,actuator_saturation_challenge,max_rocof_hz_s,5.311203002929683,False
seed_102,PID,actuator_saturation_challenge,overshoot_pct,0.0,False
seed_102,PID,actuator_saturation_challenge,reversal_count,0.0,False
seed_102,PID,actuator_saturation_challenge,rmse_error,501.1335772000155,False
seed_102,PID,actuator_saturation_challenge,safety_margin_min,-0.0366401672363281,True
seed_102,PID,actuator_saturation_challenge,saturation_events,0.0,False
seed_102,PID,actuator_saturation_challenge,settling_time_s,,False
